"ID","householdID","communityID","Birth_Year","Birth_Month","ba003","Current_Hukou","Marital_Status","bf004","Adult_Edu","Age_2011","Edu_Group","Area_Type"
"01405122601","014051226","0140512",1948,5,2,"2","1",NA,0,63,2,"1"
"01405130401","014051304","0140513",1936,5,2,"1","5",1,0,75,1,"1"
"01405130502","014051305","0140513",1950,11,2,"1","1",NA,0,61,1,"1"
"01405130802","014051308","0140513",1947,1,2,"1","1",NA,0,64,2,"1"
"01405130901","014051309","0140513",1945,4,1,"1","5",1,0,66,1,"1"
"01405131001","014051310","0140513",1951,6,2,"1","1",NA,0,60,1,"1"
"01405131002","014051310","0140513",1949,12,1,"2","1",NA,0,62,3,"1"
"01405131101","014051311","0140513",1951,1,2,"1","1",NA,0,60,1,"1"
"01405131102","014051311","0140513",1947,10,2,"1","1",NA,0,64,2,"1"
"01405131202","014051312","0140513",1944,1,2,"1","1",NA,0,67,1,"1"
"01405131302","014051313","0140513",1944,5,2,"1","1",NA,0,67,1,"1"
"01405131901","014051319","0140513",1948,10,2,"1","1",NA,0,63,1,"1"
"01405131902","014051319","0140513",1945,4,2,"1","1",NA,0,66,1,"1"
"01464310201","014643102","0146431",1943,2,1,"1","5",1,1,68,1,"1"
"01464310501","014643105","0146431",1937,6,1,"1","1",NA,0,74,1,"1"
"01464310502","014643105","0146431",1932,7,1,"1","1",NA,0,79,1,"1"
"01464310601","014643106","0146431",1949,2,1,"1","5",1,0,62,1,"1"
"01464310801","014643108","0146431",1951,8,1,"1","1",NA,0,60,1,"1"
"01464311101","014643111","0146431",1929,2,1,"1","1",NA,0,82,1,"1"
"01464311102","014643111","0146431",1928,1,1,"1","1",NA,0,83,1,"1"
"01464311301","014643113","0146431",1943,4,1,"1","5",1,0,68,1,"1"
"01464311401","014643114","0146431",1950,5,1,"1","1",NA,0,61,1,"1"
"01464311701","014643117","0146431",1934,9,1,"1","1",NA,0,77,1,"1"
"01464311801","014643118","0146431",1945,2,1,"1","2",NA,0,66,1,"1"
"01464311802","014643118","0146431",1946,3,1,"1","2",NA,0,65,1,"1"
"01464311901","014643119","0146431",1944,12,1,"1","1",NA,0,67,1,"1"
"01464311902","014643119","0146431",1951,11,1,"1","1",NA,0,60,2,"1"
"01464312001","014643120","0146431",1948,9,2,"1","1",NA,0,63,1,"1"
"01464312002","014643120","0146431",1942,4,2,"1","1",NA,0,69,2,"1"
"01464312301","014643123","0146431",1950,10,1,"1","1",NA,1,61,1,"1"
"01464312302","014643123","0146431",1945,12,1,"1","1",NA,0,66,1,"1"
"01464320302","014643203","0146432",1948,1,1,"2","1",NA,0,63,1,"1"
"01464320701","014643207","0146432",1930,9,1,"1","5",1,0,81,1,"2"
"01464320801","014643208","0146432",1949,2,1,"1","1",NA,0,62,1,"1"
"01464320802","014643208","0146432",1950,2,1,"1","1",NA,0,61,1,"1"
"01464321102","014643211","0146432",1950,5,1,"1","1",NA,0,61,1,"2"
"01464321201","014643212","0146432",1931,1,1,"1","5",1,0,80,1,"2"
"01464321601","014643216","0146432",1942,3,1,"1","1",NA,0,69,1,"2"
"01464321602","014643216","0146432",1943,12,1,"1","1",NA,0,68,1,"2"
"01464321801","014643218","0146432",1941,1,1,"1","2",NA,0,70,1,"2"
"01464321802","014643218","0146432",1936,8,1,"1","2",NA,0,75,1,"2"
"01464321901","014643219","0146432",1947,8,1,"2","1",NA,0,64,3,"2"
"01464330101","014643301","0146433",1942,6,2,"1","1",NA,0,69,1,"1"
"01464330102","014643301","0146433",1940,3,2,"1","1",NA,1,71,1,"1"
"01464330201","014643302","0146433",1950,9,1,"1","5",1,0,61,1,"1"
"01464330301","014643303","0146433",1935,11,2,"1","5",1,0,76,1,"1"
"01464330501","014643305","0146433",1940,9,1,"1","5",1,0,71,1,"1"
"01464330701","014643307","0146433",1936,11,2,"1","1",NA,0,75,1,"1"
"01464330702","014643307","0146433",1941,3,1,"1","1",NA,0,70,1,"1"
"01464330802","014643308","0146433",1948,12,2,"1","1",NA,0,63,2,"1"
"01464330901","014643309","0146433",1949,3,2,"1","6",NA,0,62,2,"1"
"01464331101","014643311","0146433",1949,6,1,"1","1",NA,0,62,1,"1"
"01464331102","014643311","0146433",1950,7,1,"1","1",NA,0,61,1,"1"
"01464331201","014643312","0146433",1943,5,2,"1","1",NA,0,68,1,"1"
"01464331202","014643312","0146433",1945,10,2,"1","1",NA,0,66,1,"1"
"01464331401","014643314","0146433",1945,7,1,"1","5",1,0,66,1,"1"
"01820610301","018206103","0182061",1944,11,2,"1","5",1,0,67,2,"1"
"01820610401","018206104","0182061",1930,1,2,"1","2",NA,0,81,1,"1"
"01820610402","018206104","0182061",1932,9,2,"1","2",NA,0,79,1,"1"
"01820610501","018206105","0182061",1945,8,1,"1","1",NA,0,66,1,"1"
"01820610502","018206105","0182061",1944,3,2,"1","1",NA,0,67,2,"1"
"01820610701","018206107","0182061",1951,8,2,"1","1",NA,0,60,1,"1"
"01820610801","018206108","0182061",1949,7,2,"1","1",NA,0,62,1,"1"
"01820610802","018206108","0182061",1936,12,2,"1","1",NA,0,75,2,"1"
"01820610901","018206109","0182061",1937,12,1,"1","1",NA,1,74,1,"1"
"01820610902","018206109","0182061",1940,10,1,"1","1",NA,0,71,2,"1"
"01820611001","018206110","0182061",1941,2,2,"1","1",NA,0,70,1,"1"
"01820611002","018206110","0182061",1941,6,2,"1","1",NA,0,70,2,"1"
"01820611101","018206111","0182061",1930,11,2,"1","1",NA,0,81,1,"1"
"01820611102","018206111","0182061",1929,2,2,"1","1",NA,0,82,1,"1"
"01820611201","018206112","0182061",1926,12,2,"1","5",3,0,85,1,"1"
"01820611301","018206113","0182061",1932,12,2,"1","5",1,0,79,1,"1"
"01820611602","018206116","0182061",1951,7,2,"1","1",NA,0,60,1,"1"
"01820620101","018206201","0182062",1946,3,2,"1","5",2,0,65,1,"1"
"01820620401","018206204","0182062",1934,3,2,"1","5",1,0,77,1,"1"
"01820620501","018206205","0182062",1950,7,2,"1","3",2,0,61,1,"1"
"01820621002","018206210","0182062",1951,10,2,"1","1",NA,0,60,1,"1"
"01820621101","018206211","0182062",1935,1,2,"1","5",2,0,76,1,"1"
"01820621201","018206212","0182062",1950,1,2,"1","1",NA,1,61,1,"1"
"01820621401","018206214","0182062",1939,2,2,"1","1",NA,0,72,1,"1"
"01820621402","018206214","0182062",1936,12,2,"1","1",NA,0,75,1,"1"
"01820621801","018206218","0182062",1950,12,2,"1","1",NA,0,61,1,"1"
"01820622001","018206220","0182062",1935,10,2,"1","5",1,0,76,1,"1"
"01820630101","018206301","0182063",1939,1,2,"1","1",NA,0,72,1,"1"
"01820630102","018206301","0182063",1934,6,2,"1","1",NA,0,77,1,"1"
"01820630202","018206302","0182063",1948,1,1,"1","1",NA,0,63,1,"1"
"01820630401","018206304","0182063",1947,7,1,"1","1",NA,0,64,2,"1"
"01820630402","018206304","0182063",1947,8,2,"1","1",NA,0,64,1,"1"
"01820630501","018206305","0182063",1948,1,2,"1","1",NA,0,63,1,"1"
"01820630801","018206308","0182063",1951,1,2,"1","1",NA,0,60,4,"1"
"01820630901","018206309","0182063",1942,2,2,"1","5",4,0,69,1,"1"
"01820631201","018206312","0182063",1942,5,2,"1","3",2,0,69,1,"1"
"01820631301","018206313","0182063",1948,1,2,"1","5",4,0,63,2,"1"
"01820631501","018206315","0182063",1928,4,2,"1","3",1,0,83,1,"1"
"01820631801","018206318","0182063",1949,1,2,"1","5",5,0,62,1,"1"
"01820631901","018206319","0182063",1947,9,1,"1","1",NA,0,64,1,"1"
"01820631902","018206319","0182063",1938,6,2,"1","1",NA,0,73,2,"1"
"01820632001","018206320","0182063",1942,2,2,"1","1",NA,0,69,2,"1"
"01820632002","018206320","0182063",1942,10,2,"1","1",NA,0,69,1,"1"
"03047610201","030476102","0304761",1939,12,2,"1","5",1,0,72,1,"1"
"03047610801","030476108","0304761",1939,4,2,"1","1",NA,0,72,1,"1"
"03047610901","030476109","0304761",1938,6,2,"1","1",NA,0,73,1,"1"
"03047610902","030476109","0304761",1935,5,2,"1","1",NA,1,76,1,"1"
"03047611001","030476110","0304761",1936,1,2,"1","5",1,0,75,1,"1"
"03047611902","030476119","0304761",1949,2,1,"1","1",NA,0,62,2,"1"
"03047612301","030476123","0304761",1942,10,2,"1","1",NA,0,69,3,"1"
"03047612302","030476123","0304761",1946,10,2,"1","1",NA,1,65,1,"1"
"03047612401","030476124","0304761",1932,2,1,"1","5",1,0,79,1,"1"
"03047612501","030476125","0304761",1950,9,2,"1","1",NA,0,61,1,"1"
"03047612502","030476125","0304761",1949,8,2,"1","1",NA,0,62,1,"1"
"03047612601","030476126","0304761",1932,4,2,"1","5",1,0,79,1,"1"
"03047612801","030476128","0304761",1943,2,1,"1","5",1,0,68,1,"1"
"03047620201","030476202","0304762",1951,12,1,"1","1",NA,0,60,2,"1"
"03047620202","030476202","0304762",1951,6,2,"1","1",NA,0,60,1,"1"
"03047620701","030476207","0304762",1951,10,2,"1","1",NA,0,60,2,"1"
"03047621001","030476210","0304762",1949,5,2,"1","1",NA,0,62,1,"1"
"03047621002","030476210","0304762",1945,3,1,"1","1",NA,0,66,2,"1"
"03047621101","030476211","0304762",1950,7,2,"1","5",4,0,61,1,"1"
"03047621202","030476212","0304762",1951,9,2,"1","1",NA,0,60,1,"1"
"03047621401","030476214","0304762",1942,6,2,"1","1",NA,0,69,1,"1"
"03047621402","030476214","0304762",1939,10,2,"1","1",NA,1,72,1,"1"
"03047622001","030476220","0304762",1950,9,2,"1","1",NA,0,61,1,"1"
"03047622002","030476220","0304762",1946,12,2,"1","1",NA,0,65,2,"1"
"03047630101","030476301","0304763",1937,5,2,"1","1",NA,1,74,1,"1"
"03047630102","030476301","0304763",1938,8,2,"1","1",NA,0,73,1,"1"
"03047630201","030476302","0304763",1945,1,2,"1","5",4,0,66,1,"1"
"03047630801","030476308","0304763",1941,11,2,"1","1",NA,0,70,1,"1"
"03047630802","030476308","0304763",1938,1,2,"1","1",NA,0,73,1,"1"
"03047631101","030476311","0304763",1951,6,2,"1","1",NA,0,60,1,"1"
"03047631102","030476311","0304763",1947,0,1,"1","1",NA,0,64,2,"1"
"03047631201","030476312","0304763",1929,0,1,"1","5",1,0,82,1,"1"
"03047631301","030476313","0304763",1923,2,2,"1","5",1,0,88,1,"1"
"03047631401","030476314","0304763",1951,2,2,"1","1",NA,0,60,1,"1"
"03047631402","030476314","0304763",1949,9,2,"1","1",NA,0,62,1,"1"
"03047631501","030476315","0304763",1945,4,2,"1","2",NA,0,66,1,"1"
"03047631502","030476315","0304763",1941,9,2,"2","2",NA,0,70,4,"1"
"03047631601","030476316","0304763",1929,10,2,"1","5",1,0,82,1,"1"
"03047631701","030476317","0304763",1927,9,2,"2","1",NA,0,84,3,"1"
"03047631702","030476317","0304763",1929,1,2,"1","1",NA,0,82,1,"1"
"03047631801","030476318","0304763",1942,7,2,"1","1",NA,0,69,1,"1"
"03047631802","030476318","0304763",1941,11,2,"1","1",NA,0,70,3,"1"
"03047632301","030476323","0304763",1947,9,2,"1","1",NA,0,64,2,"1"
"03047632401","030476324","0304763",1951,10,2,"1","1",NA,0,60,3,"1"
"03047632601","030476326","0304763",1939,10,1,"2","1",NA,0,72,2,"1"
"03047632602","030476326","0304763",1945,10,2,"1","1",NA,0,66,2,"1"
"03047632801","030476328","0304763",1941,6,2,"1","1",NA,0,70,1,"1"
"03047632802","030476328","0304763",1944,12,2,"1","1",NA,0,67,1,"1"
"03110610302","031106103","0311061",1950,3,2,"1","1",NA,0,61,2,"1"
"03110610701","031106107","0311061",1931,1,2,"1","5",1,0,80,1,"1"
"03110610801","031106108","0311061",1951,11,1,"1","1",NA,0,60,2,"1"
"03110610901","031106109","0311061",1949,0,1,"1","1",NA,0,62,1,"1"
"03110610902","031106109","0311061",1944,2,2,"1","1",NA,0,67,2,"1"
"03110611101","031106111","0311061",1947,3,2,"1","1",NA,0,64,2,"1"
"03110611102","031106111","0311061",1941,10,1,"1","1",NA,0,70,1,"1"
"03110611201","031106112","0311061",1950,10,2,"1","1",NA,0,61,1,"1"
"03110611202","031106112","0311061",1950,11,2,"1","1",NA,0,61,1,"1"
"03110611301","031106113","0311061",1948,2,2,"1","1",NA,0,63,2,"1"
"03110611302","031106113","0311061",1950,12,2,"1","1",NA,0,61,1,"1"
"03110611401","031106114","0311061",1951,3,2,"1","1",NA,0,60,1,"1"
"03110611402","031106114","0311061",1947,4,2,"1","1",NA,0,64,2,"1"
"03110612001","031106120","0311061",1939,12,1,"1","5",4,0,72,1,"1"
"03110612101","031106121","0311061",1940,7,2,"1","5",1,0,71,1,"1"
"03110612501","031106125","0311061",1938,7,2,"1","1",NA,0,73,1,"1"
"03110612502","031106125","0311061",1948,1,2,"1","1",NA,0,63,1,"1"
"03110620101","031106201","0311062",1943,7,1,"1","1",NA,0,68,3,"1"
"03110620102","031106201","0311062",1944,0,1,"1","1",NA,0,67,1,"1"
"03110620401","031106204","0311062",1951,11,2,"1","1",NA,0,60,2,"1"
"03110620501","031106205","0311062",1936,7,2,"1","1",NA,0,75,1,"1"
"03110620502","031106205","0311062",1936,11,2,"1","1",NA,0,75,1,"1"
"03110620901","031106209","0311062",1939,1,2,"1","5",1,0,72,1,"1"
"03110621001","031106210","0311062",1929,1,2,"1","5",1,0,82,1,"1"
"03110621101","031106211","0311062",1928,3,2,"1","5",1,0,83,1,"1"
"03110621201","031106212","0311062",1940,0,1,"1","1",NA,0,71,1,"1"
"03110621202","031106212","0311062",1937,12,2,"2","1",NA,0,74,2,"1"
"03110621301","031106213","0311062",1942,11,2,"1","1",NA,0,69,2,"1"
"03110621302","031106213","0311062",1944,12,2,"1","1",NA,0,67,1,"1"
"03110621501","031106215","0311062",1934,1,1,"1","5",1,0,77,1,"1"
"03110621702","031106217","0311062",1946,1,2,"1","1",NA,0,65,1,"1"
"03110621801","031106218","0311062",1951,0,1,"1","1",NA,0,60,1,"1"
"03110630301","031106303","0311063",1946,1,2,"1","1",NA,0,65,1,"1"
"03110630302","031106303","0311063",1949,4,2,"1","1",NA,0,62,1,"1"
"03110630502","031106305","0311063",1948,11,1,"1","1",NA,0,63,2,"1"
"03110631001","031106310","0311063",1951,12,2,"1","1",NA,0,60,1,"1"
"03110631002","031106310","0311063",1946,10,2,"2","1",NA,0,65,3,"1"
"03110631201","031106312","0311063",1939,1,2,"1","1",NA,0,72,1,"1"
"03110631202","031106312","0311063",1947,2,2,"1","1",NA,0,64,1,"1"
"03110631301","031106313","0311063",1947,10,1,"1","1",NA,0,64,1,"1"
"03110631302","031106313","0311063",1944,10,1,"1","1",NA,0,67,1,"1"
"03110631501","031106315","0311063",1950,8,2,"1","1",NA,0,61,1,"1"
"03110631502","031106315","0311063",1950,12,2,"1","1",NA,0,61,1,"1"
"03110632001","031106320","0311063",1945,10,2,"1","5",4,0,66,1,"1"
"03110632101","031106321","0311063",1943,1,2,"1","5",1,0,68,1,"1"
"03404310201","034043102","0340431",1949,9,2,"1","5",4,0,62,1,"1"
"03404310402","034043104","0340431",1948,8,2,"1","1",NA,0,63,2,"1"
"03404310501","034043105","0340431",1925,2,2,"1","5",3,0,86,1,"1"
"03404310701","034043107","0340431",1933,6,2,"1","1",NA,0,78,1,"1"
"03404310702","034043107","0340431",1938,1,2,"1","1",NA,0,73,1,"1"
"03404311202","034043112","0340431",1950,1,2,"1","1",NA,0,61,1,"1"
"03404311401","034043114","0340431",1943,11,2,"1","1",NA,0,68,1,"1"
"03404311402","034043114","0340431",1940,2,2,"1","1",NA,0,71,1,"1"
"03404311701","034043117","0340431",1931,2,2,"2","1",NA,1,80,1,"1"
"03404311702","034043117","0340431",1932,7,2,"1","1",NA,0,79,1,"1"
"03404311901","034043119","0340431",1930,9,2,"1","1",NA,0,81,1,"1"
"03404311902","034043119","0340431",1928,2,2,"1","1",NA,0,83,1,"1"
"03404312001","034043120","0340431",1951,10,2,"1","1",NA,0,60,1,"1"
"03404312002","034043120","0340431",1945,7,2,"1","1",NA,0,66,1,"1"
"03404320101","034043201","0340432",1948,6,2,"1","2",NA,0,63,2,"1"
"03404320301","034043203","0340432",1932,12,2,"1","5",1,0,79,1,"1"
"03404320502","034043205","0340432",1951,3,2,"1","1",NA,0,60,2,"1"
"03404320601","034043206","0340432",1932,10,2,"1","5",1,0,79,1,"1"
"03404321402","034043214","0340432",1951,9,2,"1","1",NA,1,60,3,"1"
"03404321501","034043215","0340432",1950,7,2,"1","1",NA,0,61,1,"1"
"03404321502","034043215","0340432",1947,9,2,"1","1",NA,0,64,1,"1"
"03404321601","034043216","0340432",1935,8,2,"1","5",1,0,76,1,"1"
"03404321801","034043218","0340432",1950,4,2,"1","1",NA,0,61,1,"1"
"03404321901","034043219","0340432",1937,10,2,"1","5",1,0,74,1,"1"
"03404322001","034043220","0340432",1948,12,2,"1","4",1,0,63,2,"1"
"03404330101","034043301","0340433",1931,1,2,"1","3",1,0,80,1,"1"
"03404330601","034043306","0340433",1950,4,2,"1","1",NA,0,61,1,"1"
"03404330701","034043307","0340433",1950,10,2,"1","1",NA,0,61,1,"1"
"03404330901","034043309","0340433",1951,5,2,"1","1",NA,0,60,1,"1"
"03404330902","034043309","0340433",1946,4,2,"1","1",NA,0,65,1,"1"
"03404331001","034043310","0340433",1942,1,2,"1","1",NA,0,69,1,"1"
"03404331002","034043310","0340433",1950,1,2,"1","1",NA,0,61,1,"1"
"03404331401","034043314","0340433",1951,5,2,"1","5",2,0,60,1,"1"
"03404331501","034043315","0340433",1949,1,2,"1","1",NA,0,62,1,"1"
"03404331801","034043318","0340433",1937,2,2,"1","1",NA,0,74,1,"1"
"03404331802","034043318","0340433",1939,6,2,"1","1",NA,0,72,1,"1"
"03404331901","034043319","0340433",1947,10,2,"1","1",NA,0,64,2,"1"
"03404331902","034043319","0340433",1946,7,2,"1","1",NA,0,65,3,"1"
"03404332001","034043320","0340433",1950,8,2,"1","2",NA,0,61,1,"1"
"03404332002","034043320","0340433",1950,11,2,"1","2",NA,0,61,2,"1"
"03404332101","034043321","0340433",1939,7,2,"1","1",NA,0,72,1,"1"
"03404332102","034043321","0340433",1950,1,2,"1","1",NA,0,61,1,"1"
"03404332201","034043322","0340433",1929,2,2,"1","5",1,0,82,1,"1"
"03404332301","034043323","0340433",1950,7,2,"1","3",1,0,61,1,"1"
"03404332601","034043326","0340433",1924,9,2,"1","5",1,0,87,1,"1"
"03467610101","034676101","0346761",1946,10,2,"1","6",NA,0,65,1,"1"
"03467610301","034676103","0346761",1926,3,2,"1","1",NA,0,85,1,"1"
"03467610302","034676103","0346761",1927,0,NA,"1","1",NA,0,84,1,"1"
"03467610601","034676106","0346761",1950,3,2,"1","1",NA,0,61,1,"1"
"03467610702","034676107","0346761",1949,11,2,"1","1",NA,0,62,1,"1"
"03467610801","034676108","0346761",1947,12,2,"2","1",NA,0,64,3,"1"
"03467610802","034676108","0346761",1951,12,2,"1","1",NA,0,60,1,"1"
"03467611001","034676110","0346761",1941,7,2,"1","1",NA,1,70,1,"1"
"03467611002","034676110","0346761",1932,1,2,"1","1",NA,0,79,1,"1"
"03467611201","034676112","0346761",1937,9,2,"1","5",1,0,74,2,"1"
"03467611301","034676113","0346761",1930,11,2,"1","5",1,0,81,1,"1"
"03467611702","034676117","0346761",1948,11,2,"1","1",NA,0,63,1,"1"
"03467611802","034676118","0346761",1951,12,2,"1","2",NA,0,60,1,"1"
"03467611902","034676119","0346761",1949,11,2,"1","1",NA,0,62,1,"1"
"03467612301","034676123","0346761",1950,3,2,"1","1",NA,0,61,1,"1"
"03467612302","034676123","0346761",1943,4,2,"1","1",NA,0,68,1,"1"
"03467620301","034676203","0346762",1933,6,2,"1","1",NA,0,78,1,"1"
"03467620302","034676203","0346762",1938,11,2,"1","1",NA,0,73,1,"1"
"03467620702","034676207","0346762",1941,9,1,"1","1",NA,1,70,3,"1"
"03467620801","034676208","0346762",1949,2,2,"1","1",NA,0,62,2,"1"
"03467620802","034676208","0346762",1949,9,2,"1","1",NA,0,62,1,"1"
"03467620902","034676209","0346762",1946,5,2,"1","2",NA,0,65,2,"1"
"03467621001","034676210","0346762",1929,7,2,"1","5",2,0,82,1,"1"
"03467621102","034676211","0346762",1946,5,2,"1","2",NA,0,65,2,"1"
"03467621602","034676216","0346762",1941,7,2,"1","1",NA,0,70,1,"1"
"03467621701","034676217","0346762",1950,2,1,"1","1",NA,0,61,3,"1"
"03467621901","034676219","0346762",1942,9,2,"1","1",NA,0,69,1,"1"
"03467622001","034676220","0346762",1948,3,2,"1","1",NA,0,63,2,"1"
"03467622101","034676221","0346762",1939,5,2,"1","5",6,1,72,1,"1"
"03467622201","034676222","0346762",1948,5,2,"1","1",NA,0,63,2,"1"
"03467622302","034676223","0346762",1948,2,2,"1","1",NA,0,63,1,"1"
"03467622501","034676225","0346762",1946,7,2,"1","1",NA,0,65,3,"1"
"03467622502","034676225","0346762",1951,12,2,"1","1",NA,0,60,1,"1"
"03467630101","034676301","0346763",1949,2,2,"1","1",NA,0,62,3,"1"
"03467630102","034676301","0346763",1948,3,2,"1","1",NA,0,63,2,"1"
"03467630301","034676303","0346763",1949,1,2,"1","1",NA,0,62,2,"1"
"03467630401","034676304","0346763",1951,11,2,"1","2",NA,0,60,1,"1"
"03467630402","034676304","0346763",1943,3,2,"1","2",NA,0,68,1,"1"
"03467630601","034676306","0346763",1938,9,2,"1","5",4,0,73,1,"1"
"03467630702","034676307","0346763",1945,8,2,"1","1",NA,0,66,1,"1"
"03467631001","034676310","0346763",1926,7,2,"1","5",1,0,85,1,"1"
"03467631101","034676311","0346763",1935,12,1,"1","3",1,0,76,1,"1"
"03467631502","034676315","0346763",1948,11,2,"1","1",NA,0,63,2,"1"
"03467632001","034676320","0346763",1942,12,2,"2","1",NA,0,69,4,"1"
"03467632101","034676321","0346763",1926,3,2,"1","1",NA,0,85,1,"1"
"03467632102","034676321","0346763",1927,3,2,"1","1",NA,0,84,1,"1"
"03467632401","034676324","0346763",1930,7,2,"1","5",1,0,81,1,"1"
"03467632501","034676325","0346763",1934,10,2,"1","5",1,0,77,1,"1"
"03467632602","034676326","0346763",1946,11,2,"1","2",NA,0,65,2,"1"
"03467632702","034676327","0346763",1949,10,1,"1","1",NA,0,62,3,"1"
"03467632802","034676328","0346763",1950,2,2,"1","1",NA,0,61,1,"1"
"04674610101","046746101","0467461",1946,11,2,"1","1",NA,0,65,3,"1"
"04674610102","046746101","0467461",1946,11,2,"1","1",NA,0,65,2,"1"
"04674610501","046746105","0467461",1935,10,2,"1","3",1,0,76,1,"1"
"04674610801","046746108","0467461",1947,0,1,"1","1",NA,0,64,1,"1"
"04674611001","046746110","0467461",1939,11,2,"1","5",1,0,72,1,"1"
"04674611101","046746111","0467461",1950,9,2,"1","1",NA,0,61,1,"1"
"04674611102","046746111","0467461",1948,1,2,"1","1",NA,1,63,1,"1"
"04674611201","046746112","0467461",1951,1,2,"1","1",NA,0,60,1,"1"
"04674611202","046746112","0467461",1949,7,2,"1","1",NA,0,62,2,"1"
"04674611401","046746114","0467461",1944,5,2,"1","1",NA,0,67,1,"1"
"04674611402","046746114","0467461",1949,8,2,"1","1",NA,0,62,1,"1"
"04674611501","046746115","0467461",1936,2,2,"1","5",2,0,75,1,"1"
"04674611601","046746116","0467461",1941,10,2,"1","5",3,0,70,1,"1"
"04674612001","046746120","0467461",1951,7,1,"1","5",1,0,60,2,"1"
"04674612101","046746121","0467461",1949,7,2,"1","5",4,0,62,1,"1"
"04674612201","046746122","0467461",1945,11,2,"1","5",2,0,66,1,"1"
"04674612401","046746124","0467461",1946,5,2,"1","1",NA,0,65,2,"1"
"04674612402","046746124","0467461",1943,11,2,"1","1",NA,0,68,2,"1"
"04674612701","046746127","0467461",1949,9,2,"1","5",1,0,62,2,"1"
"04674612801","046746128","0467461",1943,3,2,"1","1",NA,0,68,1,"1"
"04674612802","046746128","0467461",1948,1,2,"1","1",NA,0,63,1,"1"
"04674613201","046746132","0467461",1948,10,2,"1","5",1,0,63,1,"1"
"04674620501","046746205","0467462",1949,1,2,"1","1",NA,0,62,1,"1"
"04674620801","046746208","0467462",1944,6,2,"1","5",7,0,67,3,"1"
"04674620901","046746209","0467462",1951,12,1,"1","1",NA,0,60,1,"1"
"04674620902","046746209","0467462",1950,6,1,"1","1",NA,0,61,2,"1"
"04674621301","046746213","0467462",1940,2,2,"1","5",1,0,71,1,"1"
"04674621401","046746214","0467462",1933,1,2,"1","5",1,0,78,1,"1"
"04674621901","046746219","0467462",1947,2,2,"1","1",NA,0,64,1,"1"
"04674621902","046746219","0467462",1946,1,2,"1","1",NA,0,65,1,"1"
"04674622101","046746221","0467462",1945,6,1,"1","5",4,0,66,1,"1"
"04674622201","046746222","0467462",1942,12,2,"1","1",NA,0,69,1,"1"
